#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 10 15 15 00 999 99.0 99.0  0.69 15.38  6.51 197 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 15 15 30 999 99.0 99.0  0.69 15.38  6.14 202 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 15 16 00 999 99.0 99.0  0.68 16.67  6.47 194 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 15 16 30 999 99.0 99.0  0.69 15.38  6.52 193 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 15 17 00 999 99.0 99.0  0.67 15.38  6.33 197 9999.0 999.0  15.6 999.0 99.0 99.00
2022 10 15 17 30 999 99.0 99.0  0.69 15.38  6.28 192 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 15 18 00 999 99.0 99.0  0.72 15.38  6.72 199 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 15 18 30 999 99.0 99.0  0.68 14.29  6.30 195 9999.0 999.0  15.6 999.0 99.0 99.00
2022 10 15 19 00 999 99.0 99.0  0.67 16.67  6.50 192 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 15 19 30 999 99.0 99.0  0.69 14.29  6.66 195 9999.0 999.0  15.8 999.0 99.0 99.00
2022 10 15 20 00 999 99.0 99.0  0.74 15.38  7.05 193 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 15 20 30 999 99.0 99.0  0.73 15.38  7.13 197 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 15 21 00 999 99.0 99.0  0.72 15.38  7.14 195 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 15 21 30 999 99.0 99.0  0.68 15.38  6.81 191 9999.0 999.0  15.6 999.0 99.0 99.00
2022 10 15 22 00 999 99.0 99.0  0.76 14.29  7.19 196 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 15 22 30 999 99.0 99.0  0.75 16.67  7.03 192 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 15 23 00 999 99.0 99.0  0.77 15.38  6.79 195 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 15 23 30 999 99.0 99.0  0.75 15.38  6.17 197 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 00 00 999 99.0 99.0  0.73 16.67  5.46 196 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 00 30 999 99.0 99.0  0.77 16.67  5.37 201 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 01 00 999 99.0 99.0  0.83 15.38  5.92 190 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 01 30 999 99.0 99.0  0.79 15.38  5.49 194 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 02 00 999 99.0 99.0  0.85 15.38  6.07 196 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 02 30 999 99.0 99.0  0.79 15.38  5.82 193 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 03 00 999 99.0 99.0  0.80 15.38  6.20 192 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 03 30 999 99.0 99.0  0.77 16.67  6.31 192 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 04 00 999 99.0 99.0  0.79 16.67  6.86 195 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 04 30 999 99.0 99.0  0.80 15.38  7.40 196 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 05 00 999 99.0 99.0  0.72 15.38  6.74 194 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 05 30 999 99.0 99.0  0.72 16.67  7.09 195 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 16 06 00 999 99.0 99.0  0.80 16.67  8.02 196 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 16 06 30 999 99.0 99.0  0.71 16.67  7.47 191 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 16 07 00 999 99.0 99.0  0.75 15.38  8.13 194 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 16 07 30 999 99.0 99.0  0.71 15.38  7.95 195 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 16 08 00 999 99.0 99.0  0.69 16.67  7.98 194 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 16 08 30 999 99.0 99.0  0.73 16.67  8.56 192 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 16 09 00 999 99.0 99.0  0.73 16.67  8.28 192 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 09 30 999 99.0 99.0  0.70 15.38  8.27 193 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 10 00 999 99.0 99.0  0.72 16.67  8.50 195 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 10 30 999 99.0 99.0  0.76 16.67  8.89 187 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 11 00 999 99.0 99.0  0.82 15.38  9.62 192 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 11 30 999 99.0 99.0  0.71 15.38  8.65 186 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 12 00 999 99.0 99.0  0.72 16.67  9.07 192 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 12 30 999 99.0 99.0  0.70 15.38  8.87 194 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 13 00 999 99.0 99.0  0.74 15.38  8.81 192 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 13 30 999 99.0 99.0  0.74 15.38  9.20 195 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 14 00 999 99.0 99.0  0.81 15.38  9.35 189 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 14 30 999 99.0 99.0  0.81 15.38  9.24 192 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 15 00 999 99.0 99.0  0.72 15.38  8.07 191 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 15 30 999 99.0 99.0  0.76 15.38  8.91 192 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 16 00 999 99.0 99.0  0.74 15.38  8.23 196 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 16 30 999 99.0 99.0  0.77 15.38  8.75 191 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 17 00 999 99.0 99.0  0.82 15.38  9.26 200 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 17 30 999 99.0 99.0  0.72 15.38  8.20 195 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 18 00 999 99.0 99.0  0.78 15.38  9.10 200 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 16 18 30 999 99.0 99.0  0.82 15.38  9.33 192 9999.0 999.0  15.6 999.0 99.0 99.00
2022 10 16 19 00 999 99.0 99.0  0.79 15.38  9.02 196 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 16 19 30 999 99.0 99.0  0.73 15.38  8.56 197 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 16 20 00 999 99.0 99.0  0.81 15.38  9.32 199 9999.0 999.0  15.6 999.0 99.0 99.00
2022 10 16 20 30 999 99.0 99.0  0.79 15.38  9.01 193 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 21 00 999 99.0 99.0  0.79 15.38  9.11 193 9999.0 999.0  15.4 999.0 99.0 99.00
2022 10 16 21 30 999 99.0 99.0  0.79 15.38  9.09 190 9999.0 999.0  15.7 999.0 99.0 99.00
2022 10 16 22 00 999 99.0 99.0  0.72 15.38  8.72 198 9999.0 999.0  15.5 999.0 99.0 99.00
2022 10 16 22 30 999 99.0 99.0  0.72 15.38  8.83 190 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 23 00 999 99.0 99.0  0.77 15.38  8.91 192 9999.0 999.0  15.3 999.0 99.0 99.00
2022 10 16 23 30 999 99.0 99.0  0.76 15.38  8.49 194 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 17 00 00 999 99.0 99.0  0.71 15.38  7.72 203 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 17 00 30 999 99.0 99.0  0.74 14.29  7.88 191 9999.0 999.0  15.2 999.0 99.0 99.00
2022 10 17 01 00 999 99.0 99.0  0.78 15.38  8.14 190 9999.0 999.0  15.1 999.0 99.0 99.00
2022 10 17 01 30 999 99.0 99.0  0.74 15.38  8.00 194 9999.0 999.0  15.0 999.0 99.0 99.00
2022 10 17 02 00 999 99.0 99.0  0.78 15.38  8.53 193 9999.0 999.0  15.0 999.0 99.0 99.00
2022 10 17 02 30 999 99.0 99.0  0.72 15.38  8.40 194 9999.0 999.0  15.0 999.0 99.0 99.00
2022 10 17 03 00 999 99.0 99.0  0.74 15.38  8.70 190 9999.0 999.0  15.0 999.0 99.0 99.00
2022 10 17 03 30 999 99.0 99.0  0.73 15.38  8.69 192 9999.0 999.0  15.0 999.0 99.0 99.00
2022 10 17 04 00 999 99.0 99.0  0.69 15.38  8.64 194 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 17 04 30 999 99.0 99.0  0.73 15.38  9.20 190 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 17 05 00 999 99.0 99.0  0.75 15.38  9.77 195 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 17 05 30 999 99.0 99.0  0.70 14.29  9.17 193 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 17 06 00 999 99.0 99.0  0.70 14.29  9.15 191 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 17 06 30 999 99.0 99.0  0.70 15.38  9.42 190 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 17 07 00 999 99.0 99.0  0.72 15.38  9.46 198 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 17 07 30 999 99.0 99.0  0.66 15.38  9.05 196 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 17 08 00 999 99.0 99.0  0.70 15.38 10.00 194 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 08 30 999 99.0 99.0  0.67 15.38  9.62 196 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 09 00 999 99.0 99.0  0.68 15.38 10.12 197 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 09 30 999 99.0 99.0  0.67 14.29  9.77 203 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 10 00 999 99.0 99.0  0.68 15.38 10.14 202 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 10 30 999 99.0 99.0  0.72 15.38 10.36 199 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 11 00 999 99.0 99.0  0.62 14.29  9.31 208 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 11 30 999 99.0 99.0  0.72 14.29 10.17 202 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 17 12 00 999 99.0 99.0  0.67 14.29  9.07 203 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 12 30 999 99.0 99.0  0.72 15.38  9.27 200 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 13 00 999 99.0 99.0  0.66 15.38  9.10 200 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 13 30 999 99.0 99.0  0.68 15.38  9.39 194 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 14 00 999 99.0 99.0  0.70 14.29  9.30 192 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 14 30 999 99.0 99.0  0.72 14.29  9.70 191 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 17 15 00 999 99.0 99.0  0.68 14.29  8.90 199 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 17 15 30 999 99.0 99.0  0.68 15.38  8.82 192 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 16 00 999 99.0 99.0  0.64 14.29  8.46 190 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 17 16 30 999 99.0 99.0  0.68 15.38  9.21 196 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 17 00 999 99.0 99.0  0.64 14.29  8.97 203 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 17 30 999 99.0 99.0  0.70 14.29  9.63 194 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 18 00 999 99.0 99.0  0.63 14.29  9.27 198 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 18 30 999 99.0 99.0  0.64 14.29  9.34 197 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 19 00 999 99.0 99.0  0.65 14.29  9.47 192 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 17 19 30 999 99.0 99.0  0.65 15.38  9.43 196 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 20 00 999 99.0 99.0  0.63 14.29  9.27 200 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 20 30 999 99.0 99.0  0.65 14.29  8.11 196 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 17 21 00 999 99.0 99.0  0.70 14.29  7.66 208 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 21 30 999 99.0 99.0  0.71 14.29  6.94 201 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 22 00 999 99.0 99.0  0.68 14.29  6.07 199 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 22 30 999 99.0 99.0  0.69 14.29  5.28 200 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 17 23 00 999 99.0 99.0  0.71 14.29  5.15 201 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 17 23 30 999 99.0 99.0  0.79 14.29  5.59 199 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 00 00 999 99.0 99.0  0.86 14.29  6.24 202 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 00 30 999 99.0 99.0  0.78 14.29  5.54 202 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 01 00 999 99.0 99.0  0.74 14.29  5.45 201 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 01 30 999 99.0 99.0  0.69 14.29  5.38 208 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 02 00 999 99.0 99.0  0.69 14.29  6.07 209 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 02 30 999 99.0 99.0  0.74 14.29  7.27 203 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 03 00 999 99.0 99.0  0.74 14.29  7.57 205 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 03 30 999 99.0 99.0  0.72 14.29  7.80 201 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 04 00 999 99.0 99.0  0.63 14.29  6.88 200 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 04 30 999 99.0 99.0  0.66 14.29  6.46 198 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 18 05 00 999 99.0 99.0  0.75 14.29  7.99 197 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 18 05 30 999 99.0 99.0  0.79 14.29  8.81 197 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 18 06 00 999 99.0 99.0  0.70 14.29  8.39 200 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 18 06 30 999 99.0 99.0  0.76 13.33  9.13 212 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 18 07 00 999 99.0 99.0  0.86 14.29  9.60 197 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 18 07 30 999 99.0 99.0  0.76 14.29  8.89 199 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 18 08 00 999 99.0 99.0  0.84 14.29  8.91 196 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 18 08 30 999 99.0 99.0  0.90 14.29  9.15 196 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 18 09 00 999 99.0 99.0  0.85 14.29  8.43 199 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 18 09 30 999 99.0 99.0  0.82 14.29  8.15 201 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 18 10 00 999 99.0 99.0  0.87 14.29  8.29 201 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 18 10 30 999 99.0 99.0  0.86 14.29  8.52 201 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 18 11 00 999 99.0 99.0  0.88 13.33  8.31 199 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 18 11 30 999 99.0 99.0  0.90 14.29  8.22 197 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 12 00 999 99.0 99.0  0.84 13.33  8.18 203 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 12 30 999 99.0 99.0  0.86 16.67  8.49 225 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 13 00 999 99.0 99.0  0.95 14.29  8.67 201 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 13 30 999 99.0 99.0  0.88 14.29  8.47 204 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 14 00 999 99.0 99.0  0.83 14.29  8.14 203 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 14 30 999 99.0 99.0  0.94 14.29  8.69 203 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 15 00 999 99.0 99.0  0.89 15.38  8.69 215 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 15 30 999 99.0 99.0  0.92 15.38  8.67 215 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 16 00 999 99.0 99.0  0.99 15.38  9.40 228 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 16 30 999 99.0 99.0  0.95 14.29  8.69 199 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 17 00 999 99.0 99.0  0.99 15.38  9.03 227 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 17 30 999 99.0 99.0  1.05 15.38 10.01 229 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 18 18 00 999 99.0 99.0  0.97 15.38  8.99 228 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 18 30 999 99.0 99.0  1.14 15.38  9.99 239 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 19 00 999 99.0 99.0  1.22 15.38 10.98 232 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 18 19 30 999 99.0 99.0  1.23 15.38 10.78 232 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 18 20 00 999 99.0 99.0  1.16 15.38 10.18 230 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 18 20 30 999 99.0 99.0  1.04 15.38  9.44 232 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 18 21 00 999 99.0 99.0  1.11 15.38  8.84 229 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 21 30 999 99.0 99.0  1.13 15.38  8.52 224 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 18 22 00 999 99.0 99.0  1.13 15.38  8.33 232 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 22 30 999 99.0 99.0  1.12 14.29  7.61 225 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 23 00 999 99.0 99.0  1.13 14.29  7.26 226 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 18 23 30 999 99.0 99.0  1.16 14.29  7.23 233 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 00 00 999 99.0 99.0  1.23 14.29  7.77 231 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 00 30 999 99.0 99.0  1.09 14.29  7.40 223 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 01 00 999 99.0 99.0  1.24 14.29  7.75 222 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 19 01 30 999 99.0 99.0  1.17 14.29  7.23 223 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 02 00 999 99.0 99.0  1.22 14.29  7.87 230 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 19 02 30 999 99.0 99.0  1.16 14.29  8.15 231 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 03 00 999 99.0 99.0  1.16 13.33  8.24 225 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 03 30 999 99.0 99.0  1.22 13.33  8.92 230 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 04 00 999 99.0 99.0  1.36 14.29  9.18 226 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 04 30 999 99.0 99.0  1.24 14.29  8.64 222 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 05 00 999 99.0 99.0  1.17 14.29  9.10 230 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 05 30 999 99.0 99.0  1.24 13.33  9.35 233 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 06 00 999 99.0 99.0  1.24 13.33  9.95 227 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 06 30 999 99.0 99.0  1.31 13.33  9.72 227 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 07 00 999 99.0 99.0  1.20 14.29  9.61 224 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 07 30 999 99.0 99.0  1.26 13.33  9.81 221 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 08 00 999 99.0 99.0  1.32 13.33  9.65 227 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 08 30 999 99.0 99.0  1.58 14.29 10.73 228 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 19 09 00 999 99.0 99.0  1.46 14.29 10.48 230 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 19 09 30 999 99.0 99.0  1.53 13.33 10.17 226 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 19 10 00 999 99.0 99.0  1.55 14.29 10.16 234 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 19 10 30 999 99.0 99.0  1.40 12.50  9.64 237 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 19 11 00 999 99.0 99.0  1.39 13.33  9.76 231 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 19 11 30 999 99.0 99.0  1.45 14.29 10.31 234 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 19 12 00 999 99.0 99.0  1.38 14.29  9.82 231 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 12 30 999 99.0 99.0  1.38 14.29 10.10 231 9999.0 999.0  14.4 999.0 99.0 99.00
2022 10 19 13 00 999 99.0 99.0  1.33 13.33  9.83 234 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 19 13 30 999 99.0 99.0  1.41 14.29 10.08 225 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 19 14 00 999 99.0 99.0  1.44 14.29 10.32 224 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 19 14 30 999 99.0 99.0  1.36 13.33 10.03 229 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 19 15 00 999 99.0 99.0  1.29 12.50  9.73 234 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 19 15 30 999 99.0 99.0  1.34 13.33  9.86 231 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 19 16 00 999 99.0 99.0  1.29 14.29  9.43 237 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 19 16 30 999 99.0 99.0  1.21 13.33  9.41 232 9999.0 999.0  14.2 999.0 99.0 99.00
2022 10 19 17 00 999 99.0 99.0  1.41 13.33  9.96 235 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 19 17 30 999 99.0 99.0  1.38 13.33  9.49 231 9999.0 999.0  14.3 999.0 99.0 99.00
2022 10 19 18 00 999 99.0 99.0  1.41 13.33  9.77 233 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 18 30 999 99.0 99.0  1.40 13.33  9.40 228 9999.0 999.0  14.5 999.0 99.0 99.00
2022 10 19 19 00 999 99.0 99.0  1.30 13.33  8.99 237 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 19 19 30 999 99.0 99.0  1.24 11.76  9.05 236 9999.0 999.0  14.9 999.0 99.0 99.00
2022 10 19 20 00 999 99.0 99.0  1.25 13.33  9.19 230 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 19 20 30 999 99.0 99.0  1.38 13.33  9.56 231 9999.0 999.0  14.6 999.0 99.0 99.00
2022 10 19 21 00 999 99.0 99.0  1.17 12.50  8.62 231 9999.0 999.0 999.0 999.0 99.0 99.00
2022 10 19 21 30 999 99.0 99.0  1.13 13.33  8.18 230 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 19 22 00 999 99.0 99.0  1.27 13.33  8.64 232 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 19 22 30 999 99.0 99.0  1.07 12.50  7.39 230 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 19 23 00 999 99.0 99.0  1.22 11.76  7.92 236 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 19 23 30 999 99.0 99.0  1.17 12.50  7.44 233 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 00 00 999 99.0 99.0  1.17 13.33  7.53 226 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 00 30 999 99.0 99.0  1.14 11.11  7.70 241 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 01 00 999 99.0 99.0  0.99 12.50  7.51 222 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 01 30 999 99.0 99.0  1.07 13.33  8.49 234 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 02 00 999 99.0 99.0  1.02 11.76  8.16 238 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 02 30 999 99.0 99.0  1.01 12.50  7.73 237 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 03 00 999 99.0 99.0  0.94 12.50  7.59 228 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 03 30 999 99.0 99.0  1.04 13.33  8.05 221 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 04 00 999 99.0 99.0  0.99 13.33  7.88 227 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 04 30 999 99.0 99.0  1.03 11.11  8.03 243 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 05 00 999 99.0 99.0  1.10 12.50  8.52 232 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 05 30 999 99.0 99.0  1.02 10.53  7.94 246 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 06 00 999 99.0 99.0  1.00 12.50  7.79 231 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 06 30 999 99.0 99.0  1.05 12.50  8.20 231 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 07 00 999 99.0 99.0  1.08 12.50  8.27 230 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 20 07 30 999 99.0 99.0  1.04 10.00  8.06 245 9999.0 999.0  14.8 999.0 99.0 99.00
2022 10 20 08 00 999 99.0 99.0  1.05 13.33  7.88 224 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 08 30 999 99.0 99.0  1.08 14.29  7.85 214 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 09 00 999 99.0 99.0  1.01 13.33  7.21 225 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 09 30 999 99.0 99.0  1.05 12.50  7.42 225 9999.0 999.0  14.7 999.0 99.0 99.00
2022 10 20 10 00 999 99.0 99.0  1.02 13.33  7.31 220 9999.0 999.0  14.7 999.0 99.0 99.00
