Date,Index
1983-9-19,168.089996
1983-9-20,169.380005
1983-9-21,169.300003
1983-9-22,169.779999
1983-9-23,170.169998
1983-9-26,170.410004
1983-9-27,170.020004
1983-9-28,168.529999
1983-9-29,168.350006
1983-9-30,167.229996
1983-10-3,166.070007
1983-10-4,166.800003
1983-10-5,167.740005
1983-10-6,170.279999
1983-10-7,171.100006
1983-10-10,172.649994
1983-10-11,172.589996
1983-10-12,170.839996
1983-10-13,170.119995
1983-10-14,169.990005
1983-10-17,171.179993
1983-10-18,170.410004
1983-10-19,167.809998
1983-10-20,167.350006
1983-10-21,167.229996
1983-10-24,165.990005
1983-10-25,167.149994
1983-10-26,166.649994
1983-10-27,165.380005
1983-10-28,165.190002
1983-10-31,164.580002
1983-11-1,163.660004
1983-11-2,165.210007
1983-11-3,164.850006
1983-11-4,163.449997
1983-11-7,162.559998
1983-11-8,162.149994
1983-11-9,163.970001
1983-11-10,164.710007
1983-11-11,166.300003
1983-11-14,167.580002
1983-11-15,166.589996
1983-11-16,166.410004
1983-11-17,166.490005
1983-11-18,166.130005
1983-11-21,166.050003
1983-11-22,167.259995
1983-11-23,167.210007
1983-11-25,167.199997
1983-11-28,167.220001
1983-11-29,167.919998
1983-11-30,168.070007
1983-12-1,166.770004
1983-12-2,166.699997
1983-12-5,165.789993
1983-12-6,165.929993
1983-12-7,166.339996
1983-12-8,166.009995
1983-12-9,165.289993
1983-12-12,165.619995
1983-12-13,165.630005
1983-12-14,164.929993
1983-12-15,163.330002
1983-12-16,162.389999
1983-12-19,162.880005
1983-12-20,162.800003
1983-12-21,163.570007
1983-12-22,164.179993
1983-12-23,163.309998
1983-12-27,164.759995
1983-12-28,165.339996
1983-12-29,165.839996
1983-12-30,165.050003
1984-1-3,164.929993
1984-1-4,166.779999
1984-1-5,169.100006
1984-1-6,169.309998
1984-1-9,169.460007
1984-1-10,169.539993
1984-1-11,168.070007
1984-1-12,168.399994
1984-1-13,168.589996
1984-1-16,167.550003
1984-1-17,167.839996
1984-1-18,168.339996
1984-1-19,167.649994
1984-1-20,167.059998
1984-1-23,166.210007
1984-1-24,166.350006
1984-1-25,167.119995
1984-1-26,165.550003
1984-1-27,164.330002
1984-1-30,164.669998
1984-1-31,163.600006
1984-2-1,163.600006
1984-2-2,163.360001
1984-2-3,163.979996
1984-2-6,160.910004
1984-2-7,158.809998
1984-2-8,159.070007
1984-2-9,156.169998
1984-2-10,156.520004
1984-2-13,156.320007
1984-2-14,156.610001
1984-2-15,157.479996
1984-2-16,156.440002
1984-2-17,156.800003
1984-2-21,155.740005
1984-2-22,155.100006
1984-2-23,154.449997
1984-2-24,157.509995
1984-2-27,159.580002
1984-2-28,159.300003
1984-2-29,158.270004
1984-3-1,158.190002
1984-3-2,159.899994
1984-3-5,159.240005
1984-3-6,158.369995
1984-3-7,156.25
1984-3-8,155.800003
1984-3-9,155.190002
1984-3-12,156.350006
1984-3-13,157.929993
1984-3-14,157.169998
1984-3-15,158.050003
1984-3-16,160.449997
1984-3-19,159.270004
1984-3-20,159.169998
1984-3-21,159.259995
1984-3-22,158.669998
1984-3-23,156.919998
1984-3-26,157.179993
1984-3-27,157.300003
1984-3-28,159.899994
1984-3-29,160.460007
1984-3-30,159.520004
1984-4-2,159.869995
1984-4-3,158.270004
1984-4-4,158.110001
1984-4-5,158.100006
1984-4-6,155.479996
1984-4-9,155.860001
1984-4-10,156.570007
1984-4-11,156.309998
1984-4-12,157.740005
1984-4-13,158.869995
1984-4-16,158.350006
1984-4-17,159.589996
1984-4-18,158.970001
1984-4-19,158.020004
1984-4-23,158.050003
1984-4-24,158.380005
1984-4-25,158.770004
1984-4-26,160.5
1984-4-27,160.690002
1984-4-30,160.429993
1984-5-1,161.690002
1984-5-2,162.110001
1984-5-3,161.899994
1984-5-4,161.199997
1984-5-7,159.479996
1984-5-8,160.520004
1984-5-9,161.309998
1984-5-10,160.449997
1984-5-11,160.449997
1984-5-14,158.490005
1984-5-15,158.270004
1984-5-16,158.410004
1984-5-17,157.990005
1984-5-18,156.770004
1984-5-21,156.110001
1984-5-22,154.729996
1984-5-23,154.020004
1984-5-24,153.149994
1984-5-25,152.020004
1984-5-29,151.860001
1984-5-30,151.429993
1984-5-31,150.690002
1984-6-1,153.240005
1984-6-4,155.100006
1984-6-5,154.339996
1984-6-6,155.029999
1984-6-7,155.110001
1984-6-8,155.399994
1984-6-11,155.169998
1984-6-12,153.070007
1984-6-13,152.850006
1984-6-14,152.139999
1984-6-15,150.710007
1984-6-18,151.919998
1984-6-19,151.919998
1984-6-20,154.839996
1984-6-21,155.639999
1984-6-22,154.919998
1984-6-25,154.669998
1984-6-26,153.970001
1984-6-27,152.880005
1984-6-28,153.070007
1984-6-29,154.080002
1984-7-2,153.220001
1984-7-3,153.860001
1984-7-5,153.869995
1984-7-6,152.759995
1984-7-9,153.529999
1984-7-10,153.529999
1984-7-11,152.889999
1984-7-12,151.059998
1984-7-13,151.160004
1984-7-16,151.600006
1984-7-17,152.600006
1984-7-18,152.380005
1984-7-19,151.399994
1984-7-20,150.580002
1984-7-23,149.550003
1984-7-24,149.279999
1984-7-25,149.300003
1984-7-26,150.160004
1984-7-27,151.380005
1984-7-30,151.190002
1984-7-31,150.770004
1984-8-1,154.080002
1984-8-2,157.990005
1984-8-3,162.559998
1984-8-6,165.270004
1984-8-7,163.580002
1984-8-8,163.869995
1984-8-9,165.880005
1984-8-10,168.589996
1984-8-13,165.490005
1984-8-14,166.089996
1984-8-15,164.419998
1984-8-16,164.419998
1984-8-17,164.610001
1984-8-20,164.940002
1984-8-21,168.220001
1984-8-22,168.800003
1984-8-23,167.779999
1984-8-24,167.520004
1984-8-27,167.509995
1984-8-28,167.429993
1984-8-29,168.210007
1984-8-30,167.190002
1984-8-31,166.679993
1984-9-4,166.679993
1984-9-5,164.880005
1984-9-6,165.949997
1984-9-7,166.309998
1984-9-10,165.050003
1984-9-11,166.169998
1984-9-12,164.809998
1984-9-13,167.940002
1984-9-14,169.649994
1984-9-17,169.369995
1984-9-18,168.869995
1984-9-19,168.759995
1984-9-20,167.470001
1984-9-21,168.669998
1984-9-24,166.119995
1984-9-25,165.970001
1984-9-26,167.199997
1984-9-27,167.179993
1984-9-28,166.960007
1984-10-1,166.100006
1984-10-2,165.240005
1984-10-3,163.589996
1984-10-4,163.220001
1984-10-5,163.320007
1984-10-8,162.679993
1984-10-9,162.839996
1984-10-10,162.119995
1984-10-11,162.869995
1984-10-12,164.470001
1984-10-15,166.149994
1984-10-16,165.779999
1984-10-17,165.039993
1984-10-18,168.100006
1984-10-19,169.619995
1984-10-22,168.360001
1984-10-23,168.270004
1984-10-24,167.539993
1984-10-25,167.619995
1984-10-26,166.309998
1984-10-29,165.289993
1984-10-30,167.330002
1984-10-31,166.949997
1984-11-1,167.830002
1984-11-2,167.949997
1984-11-5,168.649994
1984-11-6,170.410004
1984-11-7,170.410004
1984-11-8,169.270004
1984-11-9,169.460007
1984-11-12,167.649994
1984-11-13,167.380005
1984-11-14,166.429993
1984-11-15,166.490005
1984-11-16,166.240005
1984-11-19,164.339996
1984-11-20,164.470001
1984-11-21,164.679993
1984-11-23,166.919998
1984-11-26,166.919998
1984-11-27,166.850006
1984-11-28,166.899994
1984-11-29,165.020004
1984-11-30,163.910004
1984-12-3,163.580002
1984-12-4,163.910004
1984-12-5,163.399994
1984-12-6,163.110001
1984-12-7,163.309998
1984-12-10,163.320007
1984-12-11,163.179993
1984-12-12,163.179993
1984-12-13,162.919998
1984-12-14,163.529999
1984-12-17,163.630005
1984-12-18,168.110001
1984-12-19,169.029999
1984-12-20,167.580002
1984-12-21,166.380005
1984-12-24,166.929993
1984-12-26,166.759995
1984-12-27,166.5
1984-12-28,166.320007
1984-12-31,167.339996
1985-1-2,167.199997
1985-1-3,166.110001
1985-1-4,164.550003
1985-1-7,164.710007
1985-1-8,164.589996
1985-1-9,165.570007
1985-1-10,168.309998
1985-1-11,168.720001
1985-1-14,170.550003
1985-1-15,171.820007
1985-1-16,171.940002
1985-1-17,171.339996
1985-1-18,171.419998
1985-1-21,175.449997
1985-1-22,176.630005
1985-1-23,177.300003
1985-1-24,178.160004
1985-1-25,177.75
1985-1-28,178.190002
1985-1-29,179.190002
1985-1-30,180.270004
1985-1-31,179.830002
1985-2-1,179.630005
1985-2-4,180.350006
1985-2-5,181.529999
1985-2-6,181.5
1985-2-7,181.960007
1985-2-8,182.389999
1985-2-11,182.190002
1985-2-12,180.75
1985-2-13,183.860001
1985-2-14,183.949997
1985-2-15,182.649994
1985-2-19,181.610001
1985-2-20,182.100006
1985-2-21,181.179993
1985-2-22,180.410004
1985-2-25,179.360001
1985-2-26,181.580002
1985-2-27,181.869995
1985-2-28,181.210007
1985-3-1,183.889999
1985-3-4,183.410004
1985-3-5,182.649994
1985-3-6,182.25
1985-3-7,180.649994
1985-3-8,179.970001
1985-3-11,179.460007
1985-3-12,180.139999
1985-3-13,179.960007
1985-3-14,178.529999
1985-3-15,178.410004
1985-3-18,177.660004
1985-3-19,179.559998
1985-3-20,179.779999
1985-3-21,180.220001
1985-3-22,179.919998
1985-3-25,179.039993
1985-3-26,178.860001
1985-3-27,179.800003
1985-3-28,180.600006
1985-3-29,180.660004
1985-4-1,181.270004
1985-4-2,181.860001
1985-4-3,180.529999
1985-4-4,179.130005
1985-4-8,179.460007
1985-4-9,178.669998
1985-4-10,179.899994
1985-4-11,180.910004
1985-4-12,180.550003
1985-4-15,181.149994
1985-4-16,181.779999
1985-4-17,181.910004
1985-4-18,182.559998
1985-4-19,181.25
1985-4-22,181.229996
1985-4-23,181.970001
1985-4-24,182.270004
1985-4-25,183.429993
1985-4-26,183.610001
1985-4-29,182.339996
1985-4-30,180.630005
1985-5-1,180.039993
1985-5-2,179.009995
1985-5-3,180.300003
1985-5-6,180.559998
1985-5-7,181.089996
1985-5-8,180.759995
1985-5-9,181.970001
1985-5-10,184.740005
1985-5-13,184.610001
1985-5-14,185.169998
1985-5-15,185.429993
1985-5-16,185.740005
1985-5-17,187.940002
1985-5-20,189.979996
1985-5-21,189.809998
1985-5-22,189.639999
1985-5-23,188.559998
1985-5-24,188.289993
1985-5-28,188.940002
1985-5-29,187.860001
1985-5-30,188.039993
1985-5-31,189.589996
1985-6-3,190.360001
1985-6-4,190.270004
1985-6-5,191.020004
1985-6-6,191.059998
1985-6-7,191.289993
1985-6-10,189.679993
1985-6-11,189.610001
1985-6-12,189.039993
1985-6-13,187.610001
1985-6-14,187.100006
1985-6-17,187.100006
1985-6-18,187.649994
1985-6-19,187.979996
1985-6-20,186.740005
1985-6-21,189.660004
1985-6-24,189.610001
1985-6-25,190.960007
1985-6-26,190.259995
1985-6-27,191.360001
1985-6-28,191.850006
1985-7-1,192.429993
1985-7-2,192.630005
1985-7-3,192.080002
1985-7-5,192.669998
1985-7-8,192.520004
1985-7-9,191.929993
1985-7-10,192.369995
1985-7-11,192.949997
1985-7-12,193.320007
1985-7-15,193.839996
1985-7-16,194.720001
1985-7-17,196.070007
1985-7-18,195.649994
1985-7-19,195.130005
1985-7-22,195.130005
1985-7-23,194.979996
1985-7-24,192.550003
1985-7-25,192.229996
1985-7-26,192.779999
1985-7-29,192.419998
1985-7-30,190.050003
1985-7-31,191.330002
1985-8-1,192.169998
1985-8-2,192.110001
1985-8-5,191.479996
1985-8-6,190.720001
1985-8-7,187.929993
1985-8-8,188.960007
1985-8-9,189.050003
1985-8-12,188.320007
1985-8-13,188.149994
1985-8-14,187.869995
1985-8-15,187.740005
1985-8-16,187.259995
1985-8-19,186.820007
1985-8-20,188.270004
1985-8-21,189.160004
1985-8-22,189.229996
1985-8-23,187.350006
1985-8-26,187.440002
1985-8-27,188.100006
1985-8-28,188.830002
1985-8-29,188.940002
1985-8-30,189.130005
1985-9-3,188.630005
1985-9-4,187.919998
1985-9-5,187.520004
1985-9-6,188.429993
1985-9-9,188.800003
1985-9-10,188.259995
1985-9-11,186.899994
1985-9-12,185.210007
1985-9-13,184.190002
1985-9-16,182.910004
1985-9-17,182.880005
1985-9-18,181.830002
1985-9-19,183.399994
1985-9-20,183.990005
1985-9-23,184.649994
1985-9-24,184.300003
1985-9-25,182.619995
1985-9-26,181.289993
1985-9-30,182.080002
1985-10-1,185.080002
1985-10-2,185.940002
1985-10-3,185.169998
1985-10-4,184.360001
1985-10-7,183.220001
1985-10-8,182.300003
1985-10-9,183.270004
1985-10-10,182.789993
1985-10-11,184.279999
1985-10-14,186.369995
1985-10-15,187.160004
1985-10-16,187.979996
1985-10-17,188.520004
1985-10-18,188.110001
1985-10-21,187.300003
1985-10-22,188.559998
1985-10-23,189.089996
1985-10-24,189.449997
1985-10-25,188.509995
1985-10-28,187.759995
1985-10-29,189.779999
1985-10-30,190.089996
1985-10-31,190.149994
1985-11-1,191.529999
1985-11-4,191.960007
1985-11-5,192.429993
1985-11-6,193.009995
1985-11-7,192.960007
1985-11-8,193.970001
1985-11-11,197.289993
1985-11-12,198.660004
1985-11-13,198.110001
1985-11-14,199.190002
1985-11-15,199.580002
1985-11-18,198.710007
1985-11-19,199.520004
1985-11-20,199.199997
1985-11-21,201.429993
1985-11-22,202.009995
1985-11-25,201.520004
1985-11-26,201.160004
1985-11-27,202.649994
1985-11-29,203.399994
1985-12-2,202.190002
1985-12-3,200.979996
1985-12-4,204.229996
1985-12-5,205.860001
1985-12-6,203.880005
1985-12-9,204.649994
1985-12-10,205.160004
1985-12-11,206.679993
1985-12-12,207.649994
1985-12-13,210.309998
1985-12-16,213.080002
1985-12-17,212.449997
1985-12-18,211.229996
1985-12-19,210.130005
1985-12-20,211.770004
1985-12-23,210.940002
1985-12-24,208.570007
1985-12-26,207.759995
1985-12-27,209.619995
1985-12-30,210.699997
1985-12-31,211.610001
1986-1-2,211.279999
1986-1-3,210.880005
1986-1-6,210.979996
1986-1-7,213.800003
1986-1-8,214.570007
1986-1-9,207.970001
1986-1-10,207.330002
1986-1-13,206.830002
1986-1-14,207.369995
1986-1-15,208.270004
1986-1-16,209.179993
1986-1-17,209.399994
1986-1-20,208.429993
1986-1-21,207.779999
1986-1-22,206.029999
1986-1-23,204.429993
1986-1-24,206.429993
1986-1-27,207.690002
1986-1-28,209.820007
1986-1-29,212.360001
1986-1-30,211.539993
1986-1-31,212.419998
1986-2-3,214.179993
1986-2-4,214.570007
1986-2-5,213.029999
1986-2-6,214.509995
1986-2-7,215.270004
1986-2-10,216.240005
1986-2-11,216.669998
1986-2-12,216.279999
1986-2-13,217.410004
1986-2-14,219.759995
1986-2-18,222.449997
1986-2-19,222.960007
1986-2-20,222.220001
1986-2-21,224.619995
1986-2-24,225.289993
1986-2-25,224.399994
1986-2-26,224.589996
1986-2-27,226.880005
1986-2-28,227.919998
1986-3-3,226.919998
1986-3-4,227.330002
1986-3-5,224.369995
1986-3-6,225.5
1986-3-7,226.330002
1986-3-10,226.979996
1986-3-11,231.809998
1986-3-12,234.699997
1986-3-13,233.889999
1986-3-14,236.550003
1986-3-17,236.550003
1986-3-18,236.520004
1986-3-19,236.520004
1986-3-20,237.089996
1986-3-21,237.350006
1986-3-24,235.330002
1986-3-25,235.330002
1986-3-26,237.789993
1986-3-27,240.110001
1986-3-31,239.860001
1986-4-1,239.100006
1986-4-2,235.710007
1986-4-3,236.419998
1986-4-4,232.559998
1986-4-7,228.830002
1986-4-8,233.699997
1986-4-9,235.570007
1986-4-10,236.539993
1986-4-11,237.850006
1986-4-14,237.479996
1986-4-15,238.089996
1986-4-16,242.570007
1986-4-17,243.360001
1986-4-18,243.470001
1986-4-21,244.779999
1986-4-22,245.470001
1986-4-23,242.419998
1986-4-24,243.130005
1986-4-25,242.800003
1986-4-28,243.080002
1986-4-29,243.570007
1986-4-30,240.520004
1986-5-1,236.009995
1986-5-2,236.520004
1986-5-5,237.729996
1986-5-6,238.279999
1986-5-7,237.240005
1986-5-8,237.960007
1986-5-9,238.009995
1986-5-12,238.529999
1986-5-13,237.869995
1986-5-14,237.539993
1986-5-15,237.539993
1986-5-16,234.429993
1986-5-19,233.539993
1986-5-20,236.119995
1986-5-21,236.830002
1986-5-22,240.25
1986-5-23,242.160004
1986-5-27,244.759995
1986-5-28,247.399994
1986-5-29,248.320007
1986-5-30,249.190002
1986-6-2,247.740005
1986-6-3,245.509995
1986-6-4,246.300003
1986-6-5,245.660004
1986-6-6,246.070007
1986-6-9,245.669998
1986-6-10,240.080002
1986-6-11,241.130005
1986-6-12,241.639999
1986-6-13,245.910004
1986-6-16,246.5
1986-6-17,246.259995
1986-6-18,245.25
1986-6-19,245.800003
1986-6-20,247.600006
1986-6-23,247.580002
1986-6-24,248.259995
1986-6-25,250.130005
1986-6-26,249.429993
1986-6-27,249.740005
1986-6-30,251.809998
1986-7-1,252.039993
1986-7-2,253.199997
1986-7-3,252.940002
1986-7-7,251.809998
1986-7-8,244.059998
1986-7-9,243.070007
1986-7-10,243.440002
1986-7-11,243.479996
1986-7-14,242.220001
1986-7-15,238.119995
1986-7-16,236.190002
1986-7-17,236.649994
1986-7-18,238.220001
1986-7-21,236.449997
1986-7-22,238.419998
1986-7-23,239.25
1986-7-24,239.050003
1986-7-25,240.360001
1986-7-28,240.25
1986-7-29,236.009995
1986-7-30,237.380005
1986-7-31,236.919998
1986-8-1,236.889999
1986-8-4,236.860001
1986-8-5,238.309998
1986-8-6,237.350006
1986-8-7,238.020004
1986-8-8,238.059998
1986-8-11,241.199997
1986-8-12,243.369995
1986-8-13,246.509995
1986-8-14,246.789993
1986-8-15,247.149994
1986-8-18,247.830002
1986-8-19,247.419998
1986-8-20,249.770004
1986-8-21,250.449997
1986-8-22,250.610001
1986-8-25,250.259995
1986-8-26,252.910004
1986-8-27,254.240005
1986-8-28,253.669998
1986-8-29,254.070007
1986-9-2,253.300003
1986-9-3,250.080002
1986-9-4,254.009995
1986-9-5,254.130005
1986-9-8,250.470001
1986-9-9,250.210007
1986-9-10,247.759995
1986-9-11,247.059998
1986-9-12,235.449997
1986-9-15,232.820007
1986-9-16,231.940002
1986-9-17,233.809998
1986-9-18,232.869995
1986-9-19,232.309998
1986-9-22,234.929993
1986-9-23,235.880005
1986-9-24,237.059998
1986-9-25,236.279999
1986-9-26,233.679993
1986-9-29,232.229996
1986-9-30,233.009995
1986-10-1,234.619995
1986-10-2,234.330002
1986-10-3,236.160004
1986-10-6,235.339996
1986-10-7,235.179993
1986-10-8,236.839996
1986-10-9,238.199997
1986-10-10,236.270004
1986-10-13,235.910004
1986-10-14,236.369995
1986-10-15,239.029999
1986-10-16,240.179993
1986-10-17,239.529999
1986-10-20,238.839996
1986-10-21,236.490005
1986-10-22,236.639999
1986-10-23,239.759995
1986-10-24,239.649994
1986-10-27,238.770004
1986-10-28,240.580002
1986-10-29,240.580002
1986-10-30,244.080002
1986-10-31,244.509995
1986-11-3,245.800003
1986-11-4,246.429993
1986-11-5,247.050003
1986-11-6,246.899994
1986-11-7,246.130005
1986-11-10,246.220001
1986-11-11,247.100006
1986-11-12,247.669998
1986-11-13,246.660004
1986-11-14,244.509995
1986-11-17,244.800003
1986-11-18,243.229996
1986-11-19,237.940002
1986-11-20,242.050003
1986-11-21,246.380005
1986-11-24,246.380005
1986-11-25,248.179993
1986-11-26,248.899994
1986-11-28,249.220001
1986-12-1,249.220001
1986-12-2,249.220001
1986-12-3,254.869995
1986-12-4,254.419998
1986-12-5,253.889999
1986-12-8,252.360001
1986-12-9,251.270004
1986-12-10,251.529999
1986-12-11,250.979996
1986-12-12,248.309998
1986-12-15,248.229996
1986-12-16,250.039993
1986-12-17,250.039993
1986-12-18,247.809998
1986-12-19,249.960007
1986-12-22,249.729996
1986-12-23,248.75
1986-12-24,247.220001
1986-12-26,247.089996
1986-12-29,246.919998
1986-12-30,244.669998
1986-12-31,244.029999
1987-1-2,246.449997
1987-1-5,252.570007
1987-1-6,253.990005
1987-1-7,255.720001
1987-1-8,257.279999
1987-1-9,259.200012
1987-1-12,261.359985
1987-1-13,260.450012
1987-1-14,262.720001
1987-1-15,266.679993
1987-1-16,267.23999
1987-1-19,269.339996
1987-1-20,271.029999
1987-1-21,270.869995
1987-1-22,274.049988
1987-1-23,280.959991
1987-1-26,270.399994
1987-1-27,274.309998
1987-1-28,275.709991
1987-1-29,276.850006
1987-1-30,274.23999
1987-2-2,277.350006
1987-2-3,277.829987
1987-2-4,279.649994
1987-2-5,282.26001
1987-2-6,281.790009
1987-2-9,280.040009
1987-2-10,278.160004
1987-2-11,277.709991
1987-2-12,278.040009
1987-2-13,280.910004
1987-2-17,285.48999
1987-2-18,287.549988
1987-2-19,286.23999
1987-2-20,285.980011
1987-2-23,285.5
1987-2-24,283.329987
1987-2-25,285.350006
1987-2-26,284.399994
1987-2-27,284.549988
1987-3-2,284.829987
1987-3-3,284.190002
1987-3-4,288.619995
1987-3-5,291.23999
1987-3-6,290.670013
1987-3-9,290.660004
1987-3-10,290.869995
1987-3-11,292.51001
1987-3-12,291.910004
1987-3-13,291.790009
1987-3-16,289.890015
1987-3-17,292.470001
1987-3-18,294.579987
1987-3-19,294.459991
1987-3-20,298.170013
1987-3-23,301.170013
1987-3-24,301.920013
1987-3-25,301.850006
1987-3-26,302.720001
1987-3-27,301.410004
1987-3-30,296.130005
1987-3-31,291.869995
1987-4-1,292.380005
1987-4-2,294.470001
1987-4-3,301.299988
1987-4-6,302.209991
1987-4-7,303.649994
1987-4-8,299.200012
1987-4-9,297.709991
1987-4-10,293.73999
1987-4-13,293.359985
1987-4-14,285.619995
1987-4-15,285.140015
1987-4-16,289.570007
1987-4-20,288.359985
1987-4-21,293.070007
1987-4-22,293.459991
1987-4-23,289.119995
1987-4-24,286.820007
1987-4-27,284.450012
1987-4-28,285.950012
1987-4-29,286.420013
1987-4-30,290.079987
1987-5-1,289.709991
1987-5-4,289.98999
1987-5-5,295.399994
1987-5-6,296.190002
1987-5-7,296.799988
1987-5-8,296.179993
1987-5-11,298.690002
1987-5-12,293.299988
1987-5-13,294.540009
1987-5-14,295.100006
1987-5-15,294.23999
1987-5-18,287.429993
1987-5-19,287.390015
1987-5-20,280.890015
1987-5-21,282.309998
1987-5-22,283.329987
1987-5-26,289.109985
1987-5-27,290.779999
1987-5-28,291.5
1987-5-29,292.869995
1987-6-1,291.959991
1987-6-2,290.940002
1987-6-3,293.470001
1987-6-4,295.089996
1987-6-5,295.109985
1987-6-8,297.029999
1987-6-9,297.589996
1987-6-10,300.809998
1987-6-11,298.940002
1987-6-12,302.26001
1987-6-15,304.109985
1987-6-16,304.859985
1987-6-17,305.73999
1987-6-18,306.130005
1987-6-19,306.970001
1987-6-22,310.200012
1987-6-23,310.269989
1987-6-24,308.910004
1987-6-25,309.440002
1987-6-26,308.959991
1987-6-29,308.149994
1987-6-30,308.149994
1987-7-1,308.149994
1987-7-2,306.339996
1987-7-6,306.75
1987-7-7,308.630005
1987-7-8,308.480011
1987-7-9,309.559998
1987-7-10,308.399994
1987-7-13,308.410004
1987-7-14,310.690002
1987-7-15,312.079987
1987-7-16,312.829987
1987-7-17,314.589996
1987-7-20,314.589996
1987-7-21,312.410004
1987-7-22,309.119995
1987-7-23,309.630005
1987-7-24,309.279999
1987-7-27,310.700012
1987-7-28,312.329987
1987-7-29,315.649994
1987-7-30,318.529999
1987-7-31,318.850006
1987-8-3,320.26001
1987-8-4,318.25
1987-8-5,319.73999
1987-8-6,322.089996
1987-8-7,324.149994
1987-8-10,324.149994
1987-8-11,333.399994
1987-8-12,334.570007
1987-8-13,335.519989
1987-8-14,336.079987
1987-8-17,335.429993
1987-8-18,334.109985
1987-8-19,329.890015
1987-8-20,335.190002
1987-8-21,336.369995
1987-8-24,335.899994
1987-8-25,337.890015
1987-8-26,337.390015
1987-8-27,334.570007
1987-8-28,331.380005
1987-8-31,330.089996
1987-9-1,332.179993
1987-9-2,324.529999
1987-9-3,324.290009
1987-9-4,322.029999
1987-9-8,316.700012
1987-9-9,315.410004
1987-9-10,317.589996
1987-9-11,322.450012
1987-9-14,323.809998
1987-9-15,323.079987
1987-9-16,319.5
1987-9-17,316.079987
1987-9-18,316.98999
1987-9-21,317.660004
1987-9-22,319.51001
1987-9-23,321.829987
1987-9-24,322.01001
1987-9-25,320.549988
1987-9-28,325.329987
1987-9-29,324.630005
1987-9-30,322.529999
1987-10-1,327.339996
1987-10-2,328.940002
1987-10-5,328.570007
1987-10-6,328.079987
1987-10-7,319.390015
1987-10-8,319.339996
1987-10-9,315.040009
1987-10-12,311.070007
1987-10-13,314.529999
1987-10-14,314.519989
1987-10-15,305.230011
1987-10-16,298.920013
1987-10-19,282.700012
1987-10-20,245.619995
1987-10-21,259.269989
1987-10-22,258.380005
1987-10-23,250.699997
1987-10-26,248.220001
1987-10-27,237.809998
1987-10-28,238.580002
1987-10-29,246.690002
1987-10-30,254.039993
1987-11-2,255.75
1987-11-3,255.75
1987-11-4,255.75
1987-11-5,256.089996
1987-11-6,257.209991
1987-11-9,250.410004
1987-11-10,243.169998
1987-11-11,243.860001
1987-11-12,249.899994
1987-11-13,249.419998
1987-11-16,249.539993
1987-11-17,246.759995
1987-11-18,245.550003
1987-11-19,245.550003
1987-11-20,242.009995
1987-11-23,242.990005
1987-11-24,247.899994
1987-11-25,246.539993
1987-11-27,244.119995
1987-11-30,240.339996
1987-12-1,234.020004
1987-12-2,234.559998
1987-12-3,233.899994
1987-12-4,225.770004
1987-12-7,228.770004
1987-12-8,234.919998
1987-12-9,240.089996
1987-12-10,240.050003
1987-12-11,235.479996
1987-12-14,242.339996
1987-12-15,245.589996
1987-12-16,248.110001
1987-12-17,248.600006
1987-12-18,249.179993
1987-12-21,250.25
1987-12-22,249.970001
1987-12-23,253.350006
1987-12-24,253.160004
1987-12-28,252.020004
1987-12-29,245.880005
1987-12-30,248.059998
1987-12-31,247.860001
1988-1-4,256.440002
1988-1-5,261.779999
1988-1-6,259.790009
1988-1-7,261.320007
1988-1-8,261.070007
1988-1-11,247.509995
1988-1-12,247.490005
1988-1-13,249.25
1988-1-14,249.25
1988-1-15,253.649994
1988-1-18,252.860001
1988-1-19,253.330002
1988-1-20,249.320007
1988-1-21,244.25
1988-1-22,246.5
1988-1-25,252.869995
1988-1-26,252.169998
1988-1-27,253.020004
1988-1-28,253.660004
1988-1-29,257.070007
1988-2-1,258.269989
1988-2-2,256.079987
1988-2-3,256.980011
1988-2-4,253.029999
1988-2-5,253.850006
1988-2-8,250.960007
1988-2-9,251.720001
1988-2-10,256.920013
1988-2-11,257.769989
1988-2-12,258.859985
1988-2-16,259.839996
1988-2-17,261.470001
1988-2-18,259.600006
1988-2-19,261.609985
1988-2-22,266.059998
1988-2-23,266.119995
1988-2-24,266.25
1988-2-25,267.75
1988-2-26,267.75
1988-2-29,267.820007
1988-3-1,267.950012
1988-3-2,268.75
1988-3-3,268.399994
1988-3-4,268.399994
1988-3-7,267.690002
1988-3-8,270.059998
1988-3-9,270.76001
1988-3-10,269.350006
1988-3-11,264.940002
1988-3-14,266.549988
1988-3-15,266.410004
1988-3-16,268.679993
1988-3-17,271.220001
1988-3-18,272.640015
1988-3-21,271.119995
1988-3-22,269.609985
1988-3-23,269.790009
1988-3-24,268.910004
1988-3-25,263.440002
1988-3-28,258.51001
1988-3-29,260.859985
1988-3-30,261.589996
1988-3-31,259.029999
1988-4-4,259.059998
1988-4-5,258.519989
1988-4-6,265.5
1988-4-7,267.320007
1988-4-8,270.220001
1988-4-11,270.410004
1988-4-12,272.049988
1988-4-13,271.700012
1988-4-14,271.570007
1988-4-15,260.390015
1988-4-18,259.809998
1988-4-19,262.380005
1988-4-20,258.540009
1988-4-21,260.440002
1988-4-22,261.160004
1988-4-25,263.290009
1988-4-26,265.059998
1988-4-27,265.089996
1988-4-28,263.799988
1988-4-29,262.609985
1988-5-2,261.559998
