Decimal_Year,Index
2017.2602739726028,2357.49
2017.2630136986302,2355.54
2017.2712328767122,2357.16
2017.2739726027398,2353.78
2017.2767123287672,2344.93
2017.2794520547945,2328.95
2017.2904109589042,2349.01
2017.2931506849316,2342.19
2017.295890410959,2338.17
2017.2986301369863,2355.84
2017.3013698630136,2348.69
2017.309589041096,2374.15
2017.3123287671233,2388.61
2017.3150684931506,2387.45
2017.317808219178,2388.77
2017.3205479452056,2384.2
2017.3287671232877,2388.33
2017.331506849315,2391.17
2017.3342465753424,2388.13
2017.33698630137,2389.52
2017.3397260273973,2399.29
2017.3479452054794,2399.38
2017.3506849315067,2396.92
2017.3534246575343,2399.63
2017.3561643835617,2394.44
2017.358904109589,2390.9
2017.3671232876711,2402.32
2017.3698630136987,2400.67
2017.372602739726,2357.03
2017.3753424657534,2365.72
2017.3780821917808,2381.73
2017.386301369863,2394.02
2017.3890410958904,2398.42
2017.3917808219178,2404.39
2017.3945205479451,2415.07
2017.3972602739725,2415.82
2017.4082191780822,2412.91
2017.4109589041095,2411.8
2017.4136986301369,2430.06
2017.4164383561645,2439.07
2017.4246575342465,2436.1
2017.427397260274,2429.33
2017.4301369863015,2433.14
2017.4328767123288,2433.79
2017.4356164383562,2431.77
2017.4438356164383,2429.39
2017.4465753424658,2440.35
2017.4493150684932,2437.92
2017.4520547945206,2432.46
2017.454794520548,2433.15
2017.4630136986302,2453.46
2017.4657534246576,2437.03
2017.468493150685,2435.61
2017.4712328767123,2434.5
2017.4739726027397,2438.3
2017.482191780822,2439.07
2017.4849315068493,2419.38
2017.4876712328767,2440.69
2017.490410958904,2419.7
2017.4931506849316,2423.41
2017.5013698630137,2429.01
2017.5068493150684,2432.54
2017.509589041096,2409.75
2017.5123287671233,2425.18
2017.5205479452054,2427.43
2017.5232876712328,2425.53
2017.5260273972603,2443.25
2017.5287671232877,2447.83
2017.531506849315,2459.27
2017.5397260273974,2459.14
2017.5424657534247,2460.61
2017.545205479452,2473.83
2017.5479452054794,2473.45
2017.5506849315068,2472.54
2017.558904109589,2469.91
2017.5616438356165,2477.13
2017.5643835616438,2477.83
2017.5671232876712,2475.42
2017.5698630136985,2472.1
2017.5780821917808,2470.3
2017.5808219178082,2476.35
2017.5835616438355,2477.57
2017.5863013698631,2472.16
2017.5890410958905,2476.83
2017.5972602739726,2480.91
2017.6,2474.92
2017.6027397260275,2474.02
2017.6054794520549,2438.21
2017.6082191780822,2441.32
2017.6164383561643,2465.84
2017.6191780821919,2464.61
2017.6219178082192,2468.11
2017.6246575342466,2430.01
2017.627397260274,2425.55
2017.6356164383562,2428.37
2017.6383561643836,2452.51
2017.641095890411,2444.04
2017.6438356164383,2438.97
2017.6465753424657,2443.05
2017.654794520548,2444.24
2017.6575342465753,2446.3
2017.6602739726027,2457.59
2017.66301369863,2471.65
2017.6657534246576,2476.55
2017.676712328767,2457.85
2017.6794520547944,2465.54
2017.682191780822,2465.1
2017.6849315068494,2461.43
2017.6931506849314,2488.11
2017.695890410959,2496.48
2017.6986301369864,2498.37
2017.7013698630137,2495.62
2017.704109589041,2500.23
2017.7123287671234,2503.87
2017.7150684931507,2506.65
2017.717808219178,2508.24
2017.7205479452055,2500.6
2017.7232876712328,2502.22
2017.731506849315,2496.66
2017.7342465753425,2496.84
2017.7369863013698,2507.04
2017.7397260273972,2510.06
2017.7424657534248,2519.36
2017.7506849315068,2529.12
2017.7534246575342,2534.58
2017.7561643835616,2537.74
2017.7589041095891,2552.07
2017.7616438356165,2549.33
2017.7698630136986,2544.73
2017.772602739726,2550.64
2017.7753424657535,2555.24
2017.7780821917809,2550.93
2017.7808219178082,2553.17
2017.7890410958903,2557.64
2017.7917808219179,2559.36
2017.7945205479452,2561.26
2017.7972602739726,2562.1
2017.8,2575.21
2017.8082191780823,2564.98
2017.8109589041096,2569.13
2017.813698630137,2557.15
2017.8164383561643,2560.4
2017.8191780821917,2581.07
2017.827397260274,2572.83
2017.8301369863013,2575.26
2017.8328767123287,2579.36
2017.835616438356,2579.85
2017.8383561643836,2587.84
2017.8465753424657,2591.13
2017.849315068493,2590.64
2017.8520547945207,2594.38
2017.854794520548,2584.62
2017.8575342465754,2582.3
2017.8657534246574,2584.84
2017.868493150685,2578.87
2017.8712328767124,2564.62
2017.8739726027397,2585.64
2017.876712328767,2578.85
2017.8849315068494,2582.14
2017.8876712328768,2599.03
2017.890410958904,2597.08
2017.8958904109588,2602.42
2017.9041095890411,2601.42
2017.9068493150685,2627.04
2017.9095890410958,2626.07
2017.9123287671232,2647.58
2017.9150684931508,2642.22
2017.9232876712329,2639.44
2017.9260273972602,2629.57
2017.9287671232876,2629.27
2017.9315068493152,2636.98
2017.9342465753425,2651.5
2017.9424657534246,2659.99
2017.945205479452,2664.11
2017.9479452054795,2662.85
2017.9506849315069,2652.01
2017.9534246575342,2675.81
2017.9616438356165,2690.16
2017.964383561644,2681.47
2017.9671232876713,2679.25
2017.9698630136986,2684.57
2017.972602739726,2683.34
2017.9835616438356,2680.5
2017.986301369863,2682.62
2017.9890410958903,2687.54
2017.9917808219177,2673.61
2018.0027397260274,2695.81
2018.0054794520547,2713.06
2018.0082191780823,2723.99
2018.0109589041097,2743.15
2018.0191780821917,2747.71
2018.021917808219,2751.29
2018.0246575342467,2748.23
2018.027397260274,2767.56
2018.0301369863014,2786.24
2018.041095890411,2776.42
2018.0438356164384,2802.56
2018.0465753424658,2798.03
2018.0493150684931,2810.3
2018.0575342465754,2832.97
2018.0602739726028,2839.13
2018.0630136986301,2837.54
2018.0657534246575,2839.25
2018.0684931506848,2872.87
2018.0767123287671,2853.53
2018.0794520547945,2822.43
2018.0821917808219,2823.81
2018.0849315068492,2821.98
2018.0876712328768,2762.13
2018.0958904109589,2648.94
2018.0986301369862,2695.14
2018.1013698630136,2681.66
2018.1041095890412,2581.0
2018.1068493150685,2619.55
2018.1150684931506,2656.0
2018.1178082191782,2662.94
2018.1205479452055,2698.63
2018.123287671233,2731.2
2018.1260273972603,2732.22
2018.13698630137,2716.26
2018.1397260273973,2701.33
2018.1424657534246,2703.96
2018.145205479452,2747.3
2018.1534246575343,2779.6
2018.1561643835616,2744.28
2018.158904109589,2713.83
2018.1616438356164,2677.67
2018.164383561644,2691.25
2018.172602739726,2720.94
2018.1753424657534,2728.12
2018.1780821917807,2726.8
2018.1808219178083,2738.97
2018.1835616438357,2786.57
2018.1917808219177,2783.02
2018.194520547945,2765.31
2018.1972602739727,2749.48
2018.2,2747.33
2018.2027397260274,2752.01
2018.2109589041097,2712.92
2018.213698630137,2716.94
2018.2164383561644,2711.93
2018.2191780821918,2643.69
2018.2219178082191,2588.26
2018.2301369863014,2658.55
2018.2328767123288,2612.62
2018.2356164383561,2605.0
2018.2383561643835,2640.87
2018.2493150684932,2581.88
2018.2520547945205,2614.45
2018.2547945205479,2644.69
2018.2575342465752,2662.84
2018.2602739726028,2604.47
2018.268493150685,2613.16
2018.2712328767122,2656.87
2018.2739726027398,2642.19
2018.2767123287672,2663.99
2018.2794520547945,2656.3
2018.2876712328766,2677.84
2018.2904109589042,2706.39
2018.2931506849316,2708.64
2018.295890410959,2693.13
2018.2986301369863,2670.14
2018.3068493150686,2670.29
2018.309589041096,2634.56
2018.3123287671233,2639.4
2018.3150684931506,2666.94
2018.317808219178,2669.91
2018.3260273972603,2648.05
2018.3287671232877,2654.8
2018.331506849315,2635.67
2018.3342465753424,2629.73
2018.33698630137,2663.42
2018.345205479452,2672.63
2018.3479452054794,2671.92
2018.3506849315067,2697.79
2018.3534246575343,2723.07
2018.3561643835617,2727.72
2018.3643835616438,2730.13
2018.3671232876711,2711.45
2018.3698630136987,2722.46
2018.372602739726,2720.13
2018.3753424657534,2712.97
2018.3835616438357,2733.01
2018.386301369863,2724.44
2018.3890410958904,2733.29
2018.3917808219178,2727.76
2018.3945205479451,2721.33
2018.4054794520548,2689.86
2018.4082191780822,2724.01
2018.4109589041095,2705.27
2018.4136986301369,2734.62
2018.4219178082192,2746.87
2018.4246575342465,2748.8
2018.427397260274,2772.35
2018.4301369863015,2770.37
2018.4328767123288,2779.03
2018.441095890411,2782.0
2018.4438356164383,2786.85
2018.4465753424658,2775.63
2018.4493150684932,2782.49
2018.4520547945206,2779.66
2018.4602739726026,2773.75
2018.4630136986302,2762.59
2018.4657534246576,2767.32
2018.468493150685,2749.76
2018.4712328767123,2754.88
2018.4794520547946,2717.07
2018.482191780822,2723.06
2018.4849315068493,2699.63
2018.4876712328767,2716.31
2018.490410958904,2718.37
2018.4986301369863,2726.71
2018.5013698630137,2713.22
2018.5068493150684,2736.61
2018.509589041096,2759.82
2018.517808219178,2784.17
2018.5205479452054,2793.84
2018.5232876712328,2774.02
2018.5260273972603,2798.29
2018.5287671232877,2801.31
2018.5369863013698,2798.43
2018.5397260273974,2809.55
2018.5424657534247,2815.62
2018.545205479452,2804.49
2018.5479452054794,2801.83
2018.5561643835617,2806.98
2018.558904109589,2820.4
2018.5616438356165,2846.07
2018.5643835616438,2837.44
2018.5671232876712,2818.82
2018.5753424657535,2802.6
2018.5780821917808,2816.29
2018.5808219178082,2813.36
2018.5835616438355,2827.22
2018.5863013698631,2840.35
2018.5945205479452,2850.4
2018.5972602739726,2858.45
2018.6,2857.7
2018.6027397260275,2853.58
2018.6054794520549,2833.28
2018.613698630137,2821.93
2018.6164383561643,2839.96
2018.6191780821919,2818.37
2018.6219178082192,2840.69
2018.6246575342466,2850.13
2018.6328767123289,2857.05
2018.6356164383562,2862.96
2018.6383561643836,2861.82
2018.641095890411,2856.98
2018.6438356164383,2874.69
2018.6520547945206,2896.74
2018.654794520548,2897.52
2018.6575342465753,2914.04
2018.6602739726027,2901.13
2018.66301369863,2901.52
2018.6739726027397,2896.72
2018.676712328767,2888.6
2018.6794520547944,2878.05
2018.682191780822,2871.68
2018.690410958904,2877.13
2018.6931506849314,2887.89
2018.695890410959,2888.92
2018.6986301369864,2904.18
2018.7013698630137,2904.98
2018.7095890410958,2888.8
2018.7123287671234,2904.31
2018.7150684931507,2907.95
2018.717808219178,2930.75
2018.7205479452055,2929.67
2018.7287671232878,2919.37
2018.731506849315,2915.56
2018.7342465753425,2905.97
2018.7369863013698,2914.0
2018.7397260273972,2913.98
2018.7479452054795,2924.59
2018.7506849315068,2923.43
2018.7534246575342,2925.51
2018.7561643835616,2901.61
2018.7589041095891,2885.57
2018.7671232876712,2884.43
2018.7698630136986,2880.34
2018.772602739726,2785.68
2018.7753424657535,2728.37
2018.7780821917809,2767.13
2018.786301369863,2750.79
2018.7890410958903,2809.92
2018.7917808219179,2809.21
2018.7945205479452,2768.78
2018.7972602739726,2767.78
2018.805479452055,2755.88
2018.8082191780823,2740.69
2018.8109589041096,2656.1
2018.813698630137,2705.57
2018.8164383561643,2658.69
2018.8246575342466,2641.25
2018.827397260274,2682.63
2018.8301369863013,2711.74
2018.8328767123287,2740.37
2018.835616438356,2723.06
2018.8438356164384,2738.31
2018.8465753424657,2755.45
2018.849315068493,2813.89
2018.8520547945207,2806.83
2018.854794520548,2781.01
2018.86301369863,2726.22
2018.8657534246574,2722.18
2018.868493150685,2701.58
2018.8712328767124,2730.2
2018.8739726027397,2736.27
2018.8821917808218,2690.73
2018.8849315068494,2641.89
2018.8876712328768,2649.93
2018.8931506849315,2632.56
2018.9013698630138,2673.45
2018.9041095890411,2682.17
2018.9068493150685,2743.79
2018.9095890410958,2737.76
2018.9123287671232,2760.17
2018.9205479452055,2790.37
2018.9232876712329,2700.06
2018.9287671232876,2695.95
2018.9315068493152,2633.08
2018.9397260273972,2637.72
2018.9424657534246,2636.78
2018.945205479452,2651.07
2018.9479452054795,2650.54
2018.9506849315069,2599.95
2018.958904109589,2545.94
2018.9616438356165,2546.16
2018.964383561644,2506.96
2018.9671232876713,2467.42
2018.9698630136986,2416.62
2018.978082191781,2351.1
2018.9835616438356,2467.7
2018.986301369863,2488.83
2018.9890410958903,2485.74
2018.9972602739726,2506.85
2019.0027397260274,2510.03
2019.0054794520547,2447.89
2019.0082191780823,2531.94
2019.0164383561644,2549.69
2019.0191780821917,2574.41
2019.021917808219,2584.96
2019.0246575342467,2596.64
2019.027397260274,2596.26
2019.035616438356,2582.61
2019.0383561643835,2610.3
2019.041095890411,2616.1
2019.0438356164384,2635.96
2019.0465753424658,2670.71
2019.0575342465754,2632.9
2019.0602739726028,2638.7
2019.0630136986301,2642.33
2019.0657534246575,2664.76
2019.0739726027398,2643.85
2019.0767123287671,2640.0
2019.0794520547945,2681.05
2019.0821917808219,2704.1
2019.0849315068492,2706.53
2019.0931506849315,2724.87
2019.0958904109589,2737.7
2019.0986301369862,2731.61
2019.1013698630136,2706.05
2019.1041095890412,2707.88
2019.1123287671232,2709.8
2019.1150684931506,2744.73
2019.1178082191782,2753.03
2019.1205479452055,2745.73
2019.123287671233,2775.6
2019.1342465753426,2779.76
2019.13698630137,2784.7
2019.1397260273973,2774.88
2019.1424657534246,2792.67
2019.150684931507,2796.11
2019.1534246575343,2793.9
2019.1561643835616,2792.38
2019.158904109589,2784.49
2019.1616438356164,2803.69
2019.1698630136987,2792.81
2019.172602739726,2789.65
2019.1753424657534,2771.45
2019.1780821917807,2748.93
2019.1808219178083,2743.07
2019.1890410958904,2783.3
2019.1917808219177,2791.52
2019.194520547945,2810.92
2019.1972602739727,2808.48
2019.2,2822.48
2019.2082191780821,2832.94
2019.2109589041097,2832.57
2019.213698630137,2824.23
2019.2164383561644,2854.88
2019.2191780821918,2800.71
2019.227397260274,2798.36
2019.2301369863014,2818.46
2019.2328767123288,2805.37
2019.2356164383561,2815.44
2019.2383561643835,2834.4
2019.2465753424658,2867.19
2019.2493150684932,2867.24
2019.2520547945205,2873.4
2019.2547945205479,2879.39
2019.2575342465752,2892.74
2019.2657534246575,2895.77
2019.268493150685,2878.2
2019.2712328767122,2888.21
2019.2739726027398,2888.32
2019.2767123287672,2907.41
2019.2849315068493,2905.58
2019.2876712328766,2907.06
2019.2904109589042,2900.45
2019.2931506849316,2905.03
2019.304109589041,2907.97
2019.3068493150686,2933.68
2019.309589041096,2927.25
2019.3123287671233,2926.17
2019.3150684931506,2939.88
2019.323287671233,2943.03
2019.3260273972603,2945.83
2019.3287671232877,2923.73
2019.331506849315,2917.52
2019.3342465753424,2945.64
2019.3424657534247,2932.47
2019.345205479452,2884.05
2019.3479452054794,2879.42
2019.3506849315067,2870.72
2019.3534246575343,2881.4
2019.3616438356164,2811.87
2019.3643835616438,2834.41
2019.3671232876711,2850.96
2019.3698630136987,2876.32
2019.372602739726,2859.53
2019.3808219178081,2840.23
2019.3835616438357,2864.36
2019.386301369863,2856.27
2019.3890410958904,2822.24
2019.3917808219178,2826.06
2019.4027397260274,2802.39
2019.4054794520548,2783.02
2019.4082191780822,2788.86
2019.4109589041095,2752.06
2019.4191780821918,2744.45
2019.4219178082192,2803.27
2019.4246575342465,2826.15
2019.427397260274,2843.49
2019.4301369863015,2873.34
2019.4383561643835,2886.73
2019.441095890411,2885.72
2019.4438356164383,2879.84
2019.4465753424658,2891.64
2019.4493150684932,2886.98
2019.4575342465753,2889.67
2019.4602739726026,2917.75
2019.4630136986302,2926.46
2019.4657534246576,2954.18
2019.468493150685,2950.46
2019.4767123287672,2945.35
2019.4794520547946,2917.38
2019.482191780822,2913.78
2019.4849315068493,2924.92
2019.4876712328767,2941.76
2019.495890410959,2964.33
2019.4986301369863,2973.01
2019.5013698630137,2995.82
2019.5068493150684,2990.41
2019.5150684931507,2975.95
2019.517808219178,2979.63
2019.5205479452054,2993.07
2019.5232876712328,2999.91
2019.5260273972603,3013.77
2019.5342465753424,3014.3
2019.5369863013698,3004.04
2019.5397260273974,2984.42
2019.5424657534247,2995.11
2019.545205479452,2976.61
2019.5534246575342,2985.03
2019.5561643835617,3005.47
2019.558904109589,3019.56
2019.5616438356165,3003.67
2019.5643835616438,3025.86
2019.572602739726,3020.97
2019.5753424657535,3013.18
2019.5780821917808,2980.38
2019.5808219178082,2953.56
2019.5835616438355,2932.05
2019.5917808219178,2844.74
2019.5945205479452,2881.77
2019.5972602739726,2883.98
2019.6,2938.09
2019.6027397260275,2918.65
2019.6109589041096,2883.75
2019.613698630137,2926.32
2019.6164383561643,2840.6
2019.6191780821919,2847.6
2019.6219178082192,2888.68
2019.6301369863013,2923.65
2019.6328767123289,2900.51
2019.6356164383562,2924.43
2019.6383561643836,2922.95
2019.641095890411,2847.11
2019.6493150684933,2878.38
2019.6520547945206,2869.16
2019.654794520548,2887.94
2019.6575342465753,2924.58
2019.6602739726027,2926.46
2019.6712328767123,2906.27
2019.6739726027397,2937.78
2019.676712328767,2976.0
2019.6794520547944,2978.71
2019.6876712328767,2978.43
2019.690410958904,2979.39
2019.6931506849314,3000.93
2019.695890410959,3009.57
2019.6986301369864,3007.39
2019.7068493150684,2997.96
2019.7095890410958,3005.7
2019.7123287671234,3006.73
2019.7150684931507,3006.79
2019.717808219178,2992.07
2019.7260273972602,2991.78
2019.7287671232878,2966.6
2019.731506849315,2984.87
2019.7342465753425,2977.62
2019.7369863013698,2961.79
2019.7452054794521,2976.74
2019.7479452054795,2940.25
2019.7506849315068,2887.61
2019.7534246575342,2910.63
2019.7561643835616,2952.01
2019.7643835616439,2938.79
2019.7671232876712,2893.06
2019.7698630136986,2919.4
2019.772602739726,2938.13
2019.7753424657535,2970.27
2019.7835616438356,2966.15
2019.786301369863,2995.68
2019.7890410958903,2989.69
2019.7917808219179,2997.95
2019.7945205479452,2986.2
2019.8027397260273,3006.72
2019.805479452055,2995.99
2019.8082191780823,3004.52
2019.8109589041096,3010.29
2019.813698630137,3022.55
2019.8219178082193,3039.42
2019.8246575342466,3036.89
2019.827397260274,3046.77
2019.8301369863013,3037.56
2019.8328767123287,3066.91
2019.841095890411,3078.27
2019.8438356164384,3074.62
2019.8465753424657,3076.78
2019.849315068493,3085.18
2019.8520547945207,3093.08
2019.8602739726027,3087.01
2019.86301369863,3091.84
2019.8657534246574,3094.04
2019.868493150685,3096.63
2019.8712328767124,3120.46
2019.8794520547945,3122.03
2019.8821917808218,3120.18
2019.8849315068494,3108.46
2019.8876712328768,3103.54
2019.890410958904,3110.29
2019.8986301369864,3133.64
2019.9013698630138,3140.52
2019.9041095890411,3153.63
2019.9095890410958,3140.98
2019.9178082191781,3113.87
2019.9205479452055,3093.2
2019.9232876712329,3112.76
2019.9260273972602,3117.43
2019.9287671232876,3145.91
2019.9369863013699,3135.96
2019.9397260273972,3132.52
2019.9424657534246,3141.63
2019.945205479452,3168.57
2019.9479452054795,3168.8
2019.9561643835616,3191.45
2019.958904109589,3192.52
2019.9616438356165,3191.14
2019.964383561644,3205.37
2019.9671232876713,3221.22
2019.9753424657533,3224.01
2019.978082191781,3223.38
2019.9835616438356,3239.91
2019.986301369863,3240.02
2019.9945205479453,3221.29
2019.9972602739726,3230.78
2020.0027322404371,3257.85
2020.0054644808743,3234.85
2020.0136612021859,3246.28
2020.016393442623,3237.18
2020.01912568306,3253.05
2020.0218579234972,3274.7
2020.0245901639344,3265.35
2020.032786885246,3288.13
2020.035519125683,3283.15
2020.0382513661202,3289.29
2020.0409836065573,3316.81
2020.0437158469945,3329.62
2020.0546448087432,3320.79
2020.0573770491803,3321.75
2020.0601092896175,3325.54
2020.0628415300546,3295.47
2020.0710382513662,3243.63
2020.0737704918033,3276.24
2020.0765027322404,3273.4
2020.0792349726776,3283.66
2020.0819672131147,3225.52
2020.0901639344263,3248.92
2020.0928961748634,3297.59
2020.0956284153006,3334.69
2020.0983606557377,3345.78
2020.1010928961748,3327.71
2020.1092896174864,3352.09
2020.1120218579235,3357.75
2020.1147540983607,3379.45
2020.1174863387978,3373.94
2020.120218579235,3380.16
2020.1311475409836,3370.29
2020.1338797814208,3386.15
2020.136612021858,3373.23
2020.139344262295,3337.75
2020.1475409836066,3225.89
2020.1502732240438,3128.21
2020.1530054644809,3116.39
2020.155737704918,2978.76
2020.1584699453551,2954.22
2020.1666666666667,3090.23
2020.1693989071039,3003.37
2020.172131147541,3130.12
2020.1748633879781,3023.94
2020.1775956284152,2972.37
2020.1857923497269,2746.56
2020.188524590164,2882.23
2020.191256830601,2741.38
2020.1939890710382,2480.64
2020.1967213114754,2711.02
2020.204918032787,2386.13
2020.207650273224,2529.19
2020.2103825136612,2398.1
2020.2131147540983,2409.39
2020.2158469945355,2304.92
2020.224043715847,2237.4
2020.2267759562842,2447.33
2020.2295081967213,2475.56
2020.2322404371585,2630.07
2020.2349726775956,2541.47
2020.2431693989072,2626.65
2020.2459016393443,2584.59
2020.2486338797814,2470.5
2020.2513661202186,2526.9
2020.2540983606557,2488.65
2020.2622950819673,2663.68
2020.2650273224044,2659.41
2020.2677595628415,2749.98
2020.2704918032787,2789.82
2020.2814207650274,2761.63
2020.2841530054645,2846.06
2020.2868852459017,2783.36
2020.2896174863388,2799.55
2020.292349726776,2874.56
2020.3005464480875,2823.16
2020.3032786885246,2736.56
2020.3060109289618,2799.31
2020.308743169399,2797.8
2020.311475409836,2836.74
2020.3196721311476,2878.48
2020.3224043715848,2863.39
2020.3251366120219,2939.51
2020.327868852459,2912.43
2020.3306010928961,2830.71
2020.3387978142077,2842.74
2020.3415300546449,2868.44
2020.344262295082,2848.42
2020.3469945355191,2881.19
2020.3497267759562,2929.8
2020.3579234972678,2930.32
2020.360655737705,2870.12
2020.363387978142,2820.0
2020.3661202185792,2852.5
2020.3688524590164,2863.7
2020.377049180328,2953.91
2020.379781420765,2922.94
2020.3825136612022,2971.61
2020.3852459016393,2948.51
2020.3879781420765,2955.45
2020.3989071038252,2991.77
2020.4016393442623,3036.13
2020.4043715846994,3029.73
2020.4071038251366,3044.31
2020.4153005464482,3055.73
2020.4180327868853,3080.82
2020.4207650273224,3122.87
2020.4234972677596,3112.35
2020.4262295081967,3193.93
2020.4344262295083,3232.39
2020.4371584699454,3207.18
2020.4398907103825,3190.14
2020.4426229508197,3002.1
2020.4453551912568,3041.31
2020.4535519125684,3066.59
2020.4562841530055,3124.74
2020.4590163934427,3113.49
2020.4617486338798,3115.34
2020.464480874317,3097.74
2020.4726775956285,3117.86
2020.4754098360656,3131.29
2020.4781420765028,3050.33
2020.48087431694,3083.76
2020.483606557377,3009.05
2020.4918032786886,3053.24
2020.4945355191257,3100.29
2020.4972677595629,3115.86
2020.5,3130.01
2020.5109289617487,3179.72
2020.5136612021859,3145.32
2020.516393442623,3169.94
2020.51912568306,3152.05
2020.5218579234972,3185.04
2020.5300546448088,3155.22
2020.532786885246,3197.52
2020.535519125683,3226.56
2020.5382513661202,3215.57
2020.5409836065573,3224.73
2020.549180327869,3251.84
2020.551912568306,3257.3
2020.5546448087432,3276.02
2020.5573770491803,3235.66
2020.5601092896175,3215.63
2020.568306010929,3239.41
2020.5710382513662,3218.44
2020.5737704918033,3258.44
2020.5765027322404,3246.22
2020.5792349726776,3271.12
2020.5874316939892,3294.61
2020.5901639344263,3306.51
2020.5928961748634,3327.77
2020.5956284153006,3349.16
2020.5983606557377,3351.28
2020.6065573770493,3360.47
2020.6092896174864,3333.69
2020.6120218579235,3380.35
2020.6147540983607,3373.43
2020.6174863387978,3372.85
2020.6256830601094,3381.99
2020.6284153005465,3389.78
2020.6311475409836,3374.85
2020.6338797814208,3385.51
2020.636612021858,3397.16
2020.6448087431695,3431.28
2020.6475409836066,3443.62
2020.6502732240438,3478.73
2020.6530054644809,3484.55
2020.655737704918,3508.01
2020.6639344262296,3500.31
2020.6666666666667,3526.65
2020.6693989071039,3580.84
2020.672131147541,3455.06
2020.6748633879781,3426.96
2020.6857923497269,3331.84
2020.688524590164,3398.96
2020.691256830601,3339.19
2020.6939890710382,3340.97
2020.7021857923498,3383.54
2020.704918032787,3401.2
2020.707650273224,3385.49
2020.7103825136612,3357.01
2020.7131147540983,3319.47
2020.72131147541,3281.06
2020.724043715847,3315.57
2020.7267759562842,3236.92
2020.7295081967213,3246.59
2020.7322404371585,3298.46
2020.74043715847,3351.6
2020.7431693989072,3335.47
2020.7459016393443,3363.0
2020.7486338797814,3380.8
2020.7513661202186,3348.44
2020.75956284153,3408.63
2020.7622950819673,3360.95
2020.7650273224044,3419.45
2020.7677595628415,3446.83
2020.7704918032787,3477.13
2020.77868852459,3534.22
2020.7814207650274,3511.93
2020.7841530054645,3488.67
2020.7868852459017,3483.34
2020.7896174863388,3483.81
2020.7978142076502,3426.92
2020.8005464480875,3443.12
2020.8032786885246,3435.56
2020.8060109289618,3453.49
2020.808743169399,3465.39
2020.8169398907103,3400.97
2020.8196721311476,3390.68
2020.8224043715848,3271.03
2020.8251366120219,3310.11
2020.827868852459,3269.96
2020.8360655737704,3310.24
2020.8387978142077,3369.16
2020.8415300546449,3443.44
2020.844262295082,3510.45
2020.8469945355191,3509.44
2020.8551912568305,3550.5
2020.8579234972678,3545.53
2020.860655737705,3572.66
2020.863387978142,3537.01
2020.8661202185792,3585.15
2020.8743169398906,3626.91
2020.877049180328,3609.53
2020.879781420765,3567.79
2020.8825136612022,3581.87
2020.8852459016393,3557.54
2020.8934426229507,3577.59
2020.896174863388,3635.41
2020.8989071038252,3629.65
2020.9043715846994,3638.35
2020.9125683060108,3621.63
2020.9153005464482,3662.45
2020.9180327868853,3669.01
2020.9207650273224,3666.72
2020.9234972677596,3699.12
2020.931693989071,3691.96
2020.9344262295083,3702.25
2020.9371584699454,3672.82
2020.9398907103825,3668.1
2020.9426229508197,3663.46
2020.950819672131,3647.49
2020.9535519125684,3694.62
2020.9562841530055,3701.17
2020.9590163934427,3722.48
2020.9617486338798,3709.41
2020.9699453551912,3694.92
2020.9726775956285,3687.26
2020.9754098360656,3690.01
2020.9781420765028,3703.06
2020.9890710382513,3735.36
2020.9918032786886,3727.04
2020.9945355191257,3732.04
2020.9972677595629,3756.07
2021.0082191780823,3700.65
2021.0109589041097,3726.86
2021.013698630137,3748.14
2021.0164383561644,3803.79
2021.0191780821917,3824.68
2021.027397260274,3799.61
2021.0301369863014,3801.19
2021.0328767123287,3809.84
2021.035616438356,3795.54
2021.0383561643835,3768.25
2021.0493150684931,3798.91
2021.0520547945205,3851.85
2021.054794520548,3853.07
2021.0575342465754,3841.47
2021.0657534246575,3855.36
2021.0684931506848,3849.62
2021.0712328767124,3750.77
2021.0739726027398,3787.38
2021.0767123287671,3714.24
2021.0849315068492,3773.86
2021.0876712328768,3826.31
2021.0904109589042,3830.17
2021.0931506849315,3871.74
2021.0958904109589,3886.83
2021.1041095890412,3915.59
2021.1068493150685,3911.23
2021.109589041096,3909.88
2021.1123287671232,3916.38
2021.1150684931506,3934.83
2021.1260273972603,3932.59
2021.1287671232876,3931.33
2021.131506849315,3913.97
2021.1342465753426,3906.71
2021.1424657534246,3876.5
2021.145205479452,3881.37
2021.1479452054793,3925.43
2021.150684931507,3829.34
2021.1534246575343,3811.15
2021.1616438356164,3901.82
2021.164383561644,3870.29
2021.1671232876713,3819.72
2021.1698630136987,3768.47
2021.172602739726,3841.94
2021.1808219178083,3821.35
2021.1835616438357,3875.44
2021.186301369863,3898.81
2021.1890410958904,3939.34
2021.1917808219177,3943.34
2021.2,3968.94
2021.2027397260274,3962.71
2021.2054794520548,3974.12
2021.2082191780821,3915.46
2021.2109589041097,3913.1
2021.2191780821918,3940.59
2021.2219178082191,3910.52
2021.2246575342465,3889.14
2021.227397260274,3909.52
2021.2301369863014,3974.54
2021.2383561643835,3971.09
2021.2410958904109,3958.55
2021.2438356164384,3972.89
2021.2465753424658,4019.87
2021.2575342465752,4077.91
2021.2602739726028,4073.94
2021.2630136986302,4079.95
2021.2657534246575,4097.17
2021.268493150685,4128.8
2021.2767123287672,4127.99
2021.2794520547945,4141.59
2021.282191780822,4124.66
2021.2849315068493,4170.42
2021.2876712328766,4185.47
2021.295890410959,4163.26
2021.2986301369863,4134.94
